KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
55390720,0,,,230,114,116,12,7,5,218,107,111,132,66,66,212,105,107,209,103,106,86,41,45,45,19,26,22,7,15,4,1,3,0,0,0,83,83,20,23,18,14,3,1,4,63,40,23,4,57,0,11,10
55390721,0,,,909,459,450,97,52,45,804,400,404,567,291,276,778,384,394,764,376,388,237,109,128,69,30,39,16,5,11,0,0,0,10,8,2,347,347,56,133,79,56,14,7,2,290,253,37,27,155,1,20,57
55390722,0,,,366,175,191,68,35,33,298,140,158,213,104,109,283,134,149,272,131,141,85,36,49,38,15,23,12,3,9,1,0,1,2,1,1,124,124,19,37,22,26,17,3,0,104,87,17,16,55,2,12,18
55390723,0,,,770,391,379,94,50,44,672,339,333,464,245,219,643,325,318,630,317,313,208,94,114,82,29,53,27,8,19,1,0,1,1,0,1,269,267,49,75,58,54,20,8,3,214,173,41,21,129,2,21,21
55390724,0,,,98,51,47,11,5,6,87,46,41,50,25,25,85,45,40,85,45,40,37,21,16,13,6,7,10,4,6,1,0,1,0,0,0,37,37,7,12,7,9,2,0,0,29,22,7,3,25,0,6,5
55390725,0,,,1069,569,500,141,85,56,918,477,441,694,381,313,872,457,415,843,445,398,224,96,128,127,52,75,26,9,17,2,1,1,6,1,5,455,455,171,101,87,59,26,8,3,279,237,42,44,159,33,45,30
55390726,0,,,2261,1129,1132,321,161,160,1916,950,966,1477,757,720,1821,902,919,1764,873,891,439,193,246,223,94,129,60,24,36,2,1,1,24,15,9,942,942,305,254,168,152,47,12,4,629,550,79,104,298,51,75,88
55390727,0,,,2881,1401,1480,451,201,250,2423,1195,1228,1673,863,810,2330,1146,1184,2288,1131,1157,750,332,418,396,157,239,163,43,120,17,1,16,22,11,11,1090,1089,274,296,221,207,62,25,4,810,685,125,109,470,40,93,125
55390728,0,,,482,253,229,52,29,23,429,223,206,332,181,151,408,208,200,391,198,193,97,42,55,47,18,29,14,2,12,0,0,0,5,3,2,181,181,42,50,41,30,12,5,1,134,113,21,9,65,8,11,14
55390729,0,,,1072,550,522,121,71,50,947,475,472,679,355,324,901,454,447,880,441,439,268,120,148,118,51,67,37,12,25,1,0,1,15,9,6,421,421,103,129,99,51,27,10,2,311,264,47,36,176,27,23,46
55390730,0,,,13,6,7,1,1,0,12,5,7,6,3,3,11,5,6,11,5,6,6,2,4,1,1,0,0,0,0,0,0,0,0,0,0,7,7,3,3,0,1,0,0,0,4,4,0,0,4,0,2,2
55390731,0,,,315,155,160,27,11,16,288,144,144,157,84,73,281,140,141,277,138,139,131,60,71,62,26,36,24,7,17,2,0,2,0,0,0,108,108,14,40,24,13,8,6,3,93,68,25,8,82,0,11,22
55390732,0,,,65,30,35,2,0,2,63,30,33,29,15,14,62,30,32,61,30,31,34,15,19,14,7,7,6,2,4,1,0,1,0,0,0,27,27,4,12,8,2,1,0,0,23,21,2,0,21,0,4,7
55390733,1,,55390734,261,133,128,25,13,12,236,119,117,159,85,74,229,115,114,224,114,110,77,34,43,39,15,24,14,4,10,1,0,1,0,0,0,91,91,16,22,27,19,5,2,1,75,58,17,3,53,0,10,10
55390734,2,55390733,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55390735,0,,,927,439,488,87,43,44,836,393,443,429,222,207,807,379,428,784,364,420,407,171,236,210,77,133,89,20,69,18,0,18,5,2,3,238,234,35,83,44,40,17,10,5,195,157,38,20,135,2,19,43
55390736,0,,,331,157,174,44,20,24,285,137,148,204,100,104,272,133,139,263,128,135,81,37,44,38,18,20,11,3,8,2,0,2,3,0,3,115,114,21,30,25,27,5,5,1,90,76,14,8,50,3,9,12
55390737,0,,,1447,711,736,244,120,124,1199,589,610,950,486,464,1130,561,569,1091,540,551,249,103,146,111,45,66,22,7,15,3,1,2,21,12,9,550,549,142,150,104,102,31,16,4,400,353,47,62,168,24,37,45
55390738,0,,,720,360,360,126,69,57,593,290,303,477,239,238,569,279,290,554,274,280,116,51,65,59,22,37,17,3,14,4,1,3,4,0,4,248,248,42,65,53,63,14,10,1,204,174,30,35,81,4,13,13
55390739,0,,,380,199,181,45,30,15,335,169,166,220,116,104,327,165,162,321,162,159,115,53,62,54,23,31,19,5,14,1,0,1,1,1,0,120,120,13,39,26,18,12,6,6,105,74,31,12,72,1,5,15
55390741,0,,,102,55,47,10,7,3,90,47,43,53,30,23,90,47,43,88,47,41,37,17,20,17,7,10,6,2,4,1,0,1,2,1,1,41,41,12,13,4,9,2,1,0,29,19,10,4,26,0,7,7
55390742,0,,,181,90,91,7,4,3,174,86,88,88,43,45,163,82,81,162,82,80,86,43,43,50,23,27,16,6,10,1,0,1,0,0,0,66,66,12,20,17,11,3,2,1,53,38,15,1,52,0,10,12
55390743,0,,,60,34,26,8,8,0,51,25,26,31,18,13,50,25,25,47,22,25,20,7,13,9,2,7,4,0,4,0,0,0,0,0,0,19,19,4,3,2,7,2,1,0,14,7,7,3,14,0,3,2
55390744,2,55390745,,106,64,42,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55390745,1,,55390744,241,116,125,27,17,10,320,163,157,209,103,106,305,157,148,298,153,145,111,60,51,42,19,23,10,2,8,0,0,0,0,0,0,81,81,8,30,19,16,7,0,4,76,57,19,1,48,0,5,14
55390746,0,,,1434,717,717,207,117,90,1222,595,627,877,442,435,1184,577,607,1167,569,598,345,153,192,140,60,80,27,9,18,2,1,1,14,8,6,536,536,112,168,110,96,31,16,3,419,360,59,64,229,20,42,64
55390747,0,,,2400,1172,1228,396,190,206,1994,976,1018,1469,753,716,1919,935,984,1875,912,963,525,223,302,234,87,147,83,19,64,8,1,7,42,34,8,916,913,249,254,174,164,49,14,9,650,574,76,111,300,57,64,89
55390748,0,,,290,139,151,38,16,22,252,123,129,167,83,84,247,120,127,244,119,125,85,40,45,36,14,22,10,3,7,2,0,2,1,1,0,109,109,26,35,19,16,8,3,2,81,61,20,13,54,4,10,12
55390749,0,,,86,44,42,8,4,4,78,40,38,56,30,26,76,39,37,74,38,36,22,10,12,12,6,6,4,1,3,1,0,1,0,0,0,31,31,7,6,7,9,2,0,0,24,16,8,2,16,0,4,3
55390750,0,,,51,22,29,5,0,5,45,22,23,30,15,15,45,22,23,44,22,22,15,7,8,7,3,4,1,0,1,0,0,0,1,0,1,22,22,5,11,3,1,1,1,0,17,14,3,3,11,0,2,3
55390751,0,,,112,57,55,9,7,2,103,50,53,66,31,35,103,50,53,103,50,53,37,19,18,18,6,12,10,3,7,1,0,1,2,0,2,38,38,4,11,10,11,1,0,1,33,20,13,3,27,0,2,5
55390752,0,,,145,70,75,16,9,7,129,61,68,69,33,36,124,59,65,123,59,64,60,28,32,28,12,16,10,4,6,2,0,2,0,0,0,49,49,13,11,9,7,3,3,3,36,23,13,4,39,0,10,4
55390753,0,,,18,12,6,0,0,0,18,12,6,13,9,4,18,12,6,15,9,6,5,3,2,4,2,2,0,0,0,0,0,0,0,0,0,6,6,1,2,0,2,1,0,0,5,3,2,0,4,0,0,0
55390754,0,,,233,120,113,28,12,16,205,108,97,121,69,52,201,105,96,197,104,93,84,39,45,43,19,24,11,6,5,2,0,2,1,0,1,81,81,11,28,18,13,8,1,2,70,55,15,7,52,0,5,19
55390755,0,,,268,134,134,30,16,14,238,118,120,177,89,88,223,112,111,213,104,109,61,29,32,23,8,15,10,3,7,1,0,1,0,0,0,91,91,17,25,21,15,6,3,4,73,58,15,5,37,1,6,8
55390756,0,,,973,476,497,193,94,99,779,381,398,610,304,306,755,368,387,743,366,377,169,77,92,57,25,32,12,5,7,0,0,0,4,1,3,356,356,76,103,71,68,26,9,3,270,235,35,59,108,21,16,30
55390757,0,,,755,371,384,119,54,65,635,316,319,500,248,252,617,306,311,595,298,297,135,68,67,42,15,27,12,5,7,2,1,1,3,1,2,268,265,54,64,68,55,15,8,1,209,180,29,45,87,6,14,24
55390758,1,,55390768,174,84,90,26,16,10,152,70,82,97,47,50,148,69,79,147,68,79,55,23,32,29,10,19,9,3,6,1,0,1,0,0,0,48,48,4,14,9,8,6,6,3,46,28,18,2,34,0,3,6
55390759,0,,,24,11,13,8,2,6,16,9,7,16,9,7,14,7,7,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,2,1,3,1,0,0,7,7,0,2,0,0,0,0
55390760,0,,,102,48,54,8,5,3,93,43,50,57,27,30,89,43,46,86,42,44,36,16,20,13,4,9,4,1,3,1,0,1,1,0,1,34,34,5,11,4,8,5,1,0,29,13,16,1,24,0,3,2
55390761,0,,,28,15,13,1,1,0,26,13,13,15,7,8,26,13,13,26,13,13,11,6,5,5,2,3,1,0,1,0,0,0,0,0,0,13,13,3,6,3,1,0,0,0,10,9,1,1,7,0,2,3
55390762,0,,,52,23,29,4,2,2,48,21,27,11,6,5,48,21,27,48,21,27,37,15,22,21,5,16,17,4,13,3,0,3,0,0,0,11,10,3,1,2,2,0,0,2,7,3,4,0,10,0,3,1
55390763,0,,,128,70,58,21,12,9,107,58,49,68,36,32,105,57,48,103,55,48,39,22,17,11,7,4,1,1,0,0,0,0,1,0,1,42,42,7,10,10,7,5,3,0,35,28,7,4,26,0,4,5
55390764,0,,,224,112,112,19,10,9,205,102,103,130,66,64,197,100,97,197,100,97,75,36,39,34,14,20,13,5,8,1,0,1,1,0,1,83,83,15,24,22,17,4,0,1,65,51,14,5,48,0,12,12
55390765,0,,,342,176,166,47,24,23,294,151,143,198,110,88,283,150,133,281,149,132,96,41,55,48,22,26,15,5,10,0,0,0,7,6,1,118,115,27,24,26,21,9,6,2,86,56,30,18,64,7,11,7
55390766,0,,,386,192,194,45,21,24,339,169,170,227,122,105,316,155,161,310,153,157,112,47,65,54,21,33,21,7,14,2,0,2,2,1,1,147,147,40,38,31,23,6,8,1,106,82,24,6,73,7,14,17
55390767,0,,,181,92,89,13,8,5,168,84,84,87,44,43,162,81,81,160,79,81,81,40,41,42,19,23,14,6,8,1,0,1,0,0,0,69,69,10,26,18,10,5,0,0,59,43,16,3,52,0,6,15
55390768,2,55390758,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55390769,0,,,78,39,39,4,3,1,74,36,38,40,21,19,72,35,37,71,35,36,34,15,19,12,4,8,5,3,2,1,1,0,1,0,1,25,25,3,7,6,5,2,1,1,22,12,10,1,20,0,3,6
55390770,0,,,210,102,108,23,8,15,187,94,93,102,53,49,181,91,90,178,89,89,85,41,44,37,16,21,13,4,9,0,0,0,2,0,2,75,75,14,25,15,10,7,2,2,60,43,17,3,60,0,12,10
55390771,0,,,211,104,107,21,11,10,190,93,97,99,51,48,183,88,95,178,85,93,91,42,49,39,17,22,12,5,7,0,0,0,2,0,2,67,67,11,19,14,9,4,6,4,55,37,18,1,54,0,8,12
55390772,0,,,218,111,107,31,17,14,187,94,93,107,59,48,181,90,91,177,87,90,80,35,45,35,12,23,15,3,12,1,0,1,1,0,1,70,70,12,23,11,8,8,3,5,57,36,21,5,50,0,7,13
55390773,0,,,120,58,62,10,6,4,110,52,58,64,32,32,107,51,56,105,50,55,46,20,26,13,4,9,4,1,3,0,0,0,0,0,0,43,43,8,14,12,3,1,4,1,35,26,9,1,29,0,5,6
55390774,0,,,152,79,73,11,7,4,141,72,69,68,34,34,135,70,65,131,68,63,73,38,35,30,14,16,7,2,5,0,0,0,1,0,1,51,51,9,15,13,4,4,4,2,42,29,13,4,46,0,8,11
55390775,0,,,130,67,63,10,5,5,120,62,58,63,40,23,118,61,57,118,61,57,57,22,35,27,9,18,12,5,7,0,0,0,0,0,0,54,54,20,13,8,7,4,2,0,34,23,11,3,37,3,9,6
55390776,0,,,394,201,193,56,38,18,337,162,175,226,111,115,326,156,170,317,149,168,111,51,60,50,23,27,13,4,9,2,0,2,1,1,0,165,165,48,53,31,23,7,1,2,114,93,21,19,71,9,20,21
55390777,0,,,130,65,65,20,9,11,110,56,54,65,34,31,107,55,52,105,53,52,45,22,23,14,4,10,6,1,5,1,1,0,0,0,0,39,39,3,13,9,6,3,4,1,36,24,12,1,29,0,3,6
55390778,1,,55390788,68,33,35,7,3,4,67,31,36,37,18,19,63,30,33,63,30,33,30,13,17,16,6,10,9,2,7,0,0,0,0,0,0,23,23,4,6,5,8,1,1,0,21,13,8,3,19,0,3,2
55390779,0,,,125,59,66,11,6,5,114,53,61,71,34,37,111,52,59,110,52,58,43,19,24,23,8,15,10,4,6,0,0,0,0,0,0,45,45,10,13,10,7,0,4,1,35,24,11,2,29,0,7,5
55390780,0,,,241,119,122,13,7,6,228,112,116,117,62,55,220,110,110,218,109,109,111,50,61,55,20,35,24,8,16,4,2,2,0,0,0,86,86,17,23,20,16,7,2,1,68,48,20,2,68,0,15,13
55390781,0,,,107,55,52,7,5,2,100,50,50,56,29,27,94,45,49,94,45,49,44,21,23,16,5,11,4,0,4,0,0,0,0,0,0,36,36,4,11,9,8,2,2,0,31,22,9,1,28,0,3,5
55390784,0,,,52,29,23,9,7,2,43,22,21,28,15,13,41,21,20,41,21,20,15,7,8,6,2,4,4,1,3,0,0,0,2,0,2,20,20,4,5,8,1,2,0,0,16,15,1,3,10,0,2,1
55390785,0,,,184,85,99,20,7,13,164,78,86,93,48,45,161,77,84,160,76,84,71,30,41,40,16,24,15,6,9,1,0,1,0,0,0,58,58,8,17,12,10,5,3,3,50,23,27,2,45,0,5,7
55390786,0,,,325,150,175,35,16,19,290,134,156,167,77,90,282,129,153,280,129,151,123,57,66,54,22,32,27,9,18,2,0,2,0,0,0,108,108,13,37,25,17,7,5,4,95,69,26,8,79,0,11,20
55390787,0,,,133,61,72,13,6,7,120,55,65,72,33,39,115,52,63,113,52,61,48,22,26,22,8,14,7,2,5,0,0,0,1,0,1,42,42,5,12,9,8,5,2,1,37,22,15,2,33,0,4,5
55390788,2,55390778,,6,1,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55390789,0,,,99,49,50,12,6,6,87,43,44,50,25,25,85,42,43,84,42,42,37,18,19,16,9,7,6,3,3,0,0,0,0,0,0,32,32,4,9,9,5,2,1,2,28,21,7,2,22,0,2,5
55390790,0,,,194,102,92,23,13,10,171,89,82,104,57,47,168,88,80,164,85,79,67,32,35,18,8,10,8,1,7,2,1,1,2,1,1,66,66,9,20,18,9,6,3,1,57,44,13,6,39,2,4,11
55390791,0,,,89,47,42,9,6,3,80,41,39,51,27,24,78,40,38,78,40,38,29,14,15,19,9,10,5,2,3,0,0,0,4,0,4,27,27,1,8,10,2,4,0,2,25,17,8,2,19,0,1,3
55390792,0,,,18,9,9,1,1,0,17,8,9,10,5,5,16,7,9,16,7,9,7,3,4,4,2,2,0,0,0,0,0,0,0,0,0,10,10,4,5,0,1,0,0,0,6,6,0,0,4,0,0,3
55390793,0,,,153,72,81,21,13,8,132,59,73,83,33,50,127,58,69,126,58,68,49,26,23,21,10,11,6,3,3,0,0,0,0,0,0,67,67,18,31,9,2,4,3,0,48,42,6,4,30,0,7,19
55390794,0,,,17,10,7,1,0,1,16,10,6,10,6,4,15,9,6,13,8,5,6,4,2,5,4,1,1,1,0,0,0,0,0,0,0,7,7,4,1,0,1,0,0,1,3,2,1,0,5,0,3,0
55390795,0,,,982,475,507,215,113,102,767,362,405,622,295,327,722,338,384,695,321,374,145,67,78,58,30,28,12,4,8,2,1,1,8,3,5,341,341,49,103,68,91,21,9,0,291,263,28,68,99,0,23,24
55390796,1,,55390797,307,157,150,30,19,11,284,141,143,190,97,93,264,131,133,262,130,132,94,44,50,40,17,23,14,5,9,0,0,0,2,0,2,106,106,18,34,18,20,14,3,1,89,63,26,9,64,0,10,15
55390797,2,55390796,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55390798,0,,,182,84,98,24,10,14,158,74,84,84,43,41,157,74,83,155,73,82,74,31,43,38,11,27,18,3,15,2,1,1,0,0,0,61,61,7,17,15,15,6,1,0,54,34,20,5,45,0,5,10
55390799,0,,,109,54,55,7,4,3,102,50,52,50,27,23,100,50,50,97,48,49,52,23,29,24,11,13,11,4,7,1,0,1,0,0,0,35,35,8,9,7,4,2,1,4,27,13,14,1,30,0,6,6
55391001,2,55391035,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55391028,2,55391036,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55391035,1,,55391001;55391045,19,11,8,5,4,1,19,9,10,14,7,7,18,9,9,18,9,9,5,2,3,2,0,2,0,0,0,0,0,0,0,0,0,7,7,3,3,2,1,1,0,0,7,7,0,1,3,0,1,2
55391036,1,,55391028;55391046,6,3,3,0,0,0,9,5,4,4,2,2,9,5,4,9,5,4,5,3,2,3,2,1,1,0,1,0,0,0,0,0,0,3,3,1,4,0,0,0,0,0,4,4,0,0,3,0,0,3
55391045,2,55391035,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55391046,2,55391036,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55391060,0,,,106,58,48,6,3,3,100,55,45,53,31,22,96,53,43,96,53,43,47,24,23,26,12,14,4,1,3,1,0,1,1,1,0,46,46,14,17,6,6,2,1,0,32,27,5,1,31,0,8,10
55391061,1,,55391070,31,15,16,2,2,0,30,14,16,13,4,9,29,13,16,28,13,15,17,10,7,7,4,3,4,2,2,0,0,0,0,0,0,11,11,3,4,3,0,0,2,0,9,4,5,0,10,0,2,2
55391070,2,55391061,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55391071,0,,,14,8,6,0,0,0,14,8,6,8,5,3,13,7,6,12,6,6,6,3,3,4,2,2,1,0,1,0,0,0,0,0,0,5,5,1,1,2,0,1,0,0,4,1,3,0,5,0,1,1
55391074,0,,,17,9,8,0,0,0,17,9,8,8,4,4,17,9,8,17,9,8,9,5,4,9,5,4,2,2,0,0,0,0,0,0,0,11,11,8,1,1,1,0,0,0,3,1,2,0,8,0,6,1
55391084,2,55391095,,10,7,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55391085,2,55391095,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55391094,0,,,18,10,8,0,0,0,18,10,8,4,2,2,18,10,8,18,10,8,14,8,6,8,5,3,4,3,1,0,0,0,0,0,0,9,9,2,5,2,0,0,0,0,7,6,1,0,9,0,2,4
55391095,1,,55391084;55391085,4,3,1,2,2,0,15,10,5,7,4,3,14,10,4,14,10,4,8,6,2,3,2,1,2,1,1,1,0,1,0,0,0,2,2,2,4,1,1,0,0,0,6,5,1,0,5,0,1,2
55391103,0,,,41,20,21,4,3,1,37,17,20,24,12,12,37,17,20,36,16,20,13,5,8,6,1,5,2,0,2,0,0,0,1,0,1,18,18,7,5,3,1,1,1,0,11,8,3,1,9,0,3,3
55391104,0,,,22,11,11,2,1,1,20,10,10,15,8,7,20,10,10,20,10,10,5,2,3,3,1,2,3,1,2,0,0,0,0,0,0,10,10,5,1,1,3,0,0,0,5,2,3,1,4,0,0,0
55391105,0,,,171,85,86,8,2,6,163,83,80,94,51,43,158,82,76,156,81,75,69,32,37,36,15,21,18,7,11,1,0,1,0,0,0,69,69,19,21,17,6,4,1,1,50,36,14,1,46,0,12,9
55391106,0,,,189,92,97,16,5,11,171,85,86,100,50,50,162,80,82,157,79,78,71,35,36,35,13,22,10,4,6,0,0,0,0,0,0,72,72,16,24,17,6,6,1,2,55,43,12,4,51,0,14,10
55391107,0,,,18,8,10,1,0,1,17,8,9,8,4,4,16,7,9,16,7,9,9,4,5,5,2,3,2,1,1,0,0,0,0,0,0,7,7,3,0,2,1,1,0,0,4,1,3,0,6,0,3,0
55391108,0,,,154,65,89,15,3,12,139,62,77,77,40,37,135,60,75,134,59,75,62,22,40,31,7,24,14,3,11,1,0,1,0,0,0,56,56,16,16,9,7,3,1,4,40,24,16,3,42,0,12,7
55391109,0,,,122,66,56,15,9,6,107,57,50,63,33,30,103,55,48,103,55,48,44,24,20,16,6,10,11,3,8,2,0,2,3,3,0,37,37,6,10,6,5,5,2,3,31,17,14,2,26,0,3,6
55391114,0,,,37,20,17,3,2,1,34,18,16,23,13,10,34,18,16,34,18,16,11,5,6,4,1,3,0,0,0,0,0,0,0,0,0,14,14,0,9,2,2,1,0,0,13,10,3,0,8,0,0,4
55391115,0,,,78,45,33,1,0,1,77,45,32,50,33,17,74,42,32,72,40,32,27,12,15,6,3,3,1,0,1,0,0,0,0,0,0,35,35,10,13,6,6,0,0,0,24,20,4,0,20,0,6,4
55391116,0,,,15,5,10,4,0,4,11,5,6,7,3,4,11,5,6,11,5,6,4,2,2,3,1,2,2,1,1,0,0,0,0,0,0,5,5,0,3,0,1,1,0,0,5,4,1,2,4,0,0,1
55391117,0,,,90,41,49,3,2,1,85,38,47,44,20,24,83,37,46,80,35,45,41,18,23,26,11,15,9,3,6,2,0,2,0,0,0,33,33,5,12,7,6,2,1,0,27,15,12,0,26,0,4,6
55391118,1,,55391119,162,78,84,12,7,5,149,71,78,76,36,40,147,70,77,147,70,77,73,35,38,26,11,15,11,5,6,1,1,0,0,0,0,64,64,9,28,14,11,3,0,0,55,43,12,4,44,1,7,10
55391119,2,55391118,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55391124,0,,,34,17,17,1,0,1,33,17,16,22,11,11,33,17,16,33,17,16,11,6,5,7,5,2,0,0,0,0,0,0,6,2,4,20,20,9,8,3,0,0,0,0,10,10,0,0,6,6,0,5
55391125,0,,,16,8,8,2,1,1,14,7,7,5,2,3,14,7,7,14,7,7,9,5,4,1,1,0,0,0,0,0,0,0,0,0,0,6,6,0,4,1,0,1,0,0,5,4,1,1,5,0,0,3
55391126,0,,,14,9,5,2,1,1,12,8,4,8,6,2,9,5,4,9,5,4,4,2,2,3,1,2,0,0,0,0,0,0,0,0,0,8,8,6,0,0,2,0,0,0,2,1,1,1,3,0,2,0
55391127,0,,,24,12,12,0,0,0,24,12,12,10,5,5,24,12,12,24,12,12,14,7,7,8,4,4,2,1,1,0,0,0,0,0,0,10,10,2,5,1,1,1,0,0,8,7,1,0,8,0,1,4
55391128,0,,,647,304,343,51,25,26,595,278,317,339,166,173,579,270,309,571,267,304,256,112,144,133,54,79,45,20,25,1,0,1,10,4,6,300,300,90,122,55,24,5,2,2,208,186,22,16,172,10,52,57
55391129,0,,,51,35,16,10,7,3,41,28,13,38,26,12,40,27,13,39,26,13,3,2,1,2,1,1,0,0,0,0,0,0,19,17,2,30,30,20,3,4,2,1,0,0,10,9,1,1,2,10,1,0
55391138,0,,,53,29,24,3,1,2,49,27,22,27,15,12,49,27,22,49,27,22,22,12,10,7,2,5,2,0,2,1,0,1,0,0,0,26,26,11,6,7,1,1,0,0,15,14,1,1,17,3,6,3
55391139,0,,,89,35,54,5,2,3,84,33,51,37,16,21,83,33,50,83,33,50,47,17,30,26,6,20,9,1,8,2,0,2,0,0,0,42,42,14,15,9,2,2,0,0,27,22,5,1,32,0,10,5
55391148,0,,,102,57,45,4,3,1,97,53,44,49,31,18,95,52,43,95,52,43,48,22,26,22,9,13,9,3,6,0,0,0,0,0,0,42,42,9,19,6,5,2,0,1,32,23,9,1,32,0,7,9
55391149,0,,,86,43,43,12,5,7,74,38,36,42,22,20,73,37,36,72,36,36,32,16,16,15,6,9,3,1,2,0,0,0,0,0,0,41,41,13,16,9,2,0,1,0,28,25,3,3,24,0,9,7
55391158,0,,,202,97,105,9,3,6,192,93,99,111,59,52,171,80,91,169,78,91,81,34,47,39,15,24,15,5,10,2,0,2,1,0,1,81,81,23,24,15,14,2,1,2,57,35,22,2,50,0,4,13
55391168,0,,,89,45,44,12,7,5,76,37,39,45,23,22,73,35,38,71,34,37,31,14,17,14,4,10,2,0,2,0,0,0,0,0,0,26,26,5,5,6,4,3,0,3,20,11,9,4,19,0,1,1
55391169,0,,,44,22,22,10,8,2,34,14,20,21,10,11,32,14,18,32,14,18,13,4,9,8,3,5,3,0,3,0,0,0,0,0,0,11,11,0,4,1,2,0,3,1,11,5,6,1,8,0,0,1
55391178,0,,,149,80,69,18,12,6,130,67,63,78,46,32,124,64,60,122,62,60,52,21,31,30,11,19,14,4,10,0,0,0,0,0,0,56,56,11,20,10,10,4,0,1,45,32,13,4,36,0,4,9
55391179,0,,,183,91,92,14,6,8,169,85,84,97,50,47,163,83,80,160,82,78,72,35,37,33,14,19,16,6,10,0,0,0,0,0,0,66,66,13,22,14,6,7,3,1,52,35,17,4,45,0,7,11
55391189,1,,55391199,149,73,76,15,9,6,136,66,70,68,34,34,134,65,69,133,65,68,68,32,36,31,10,21,15,5,10,3,1,2,0,0,0,54,54,8,23,14,6,3,2,1,48,33,15,4,44,0,6,12
55391199,2,55391189,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55391240,1,,55391241;55391250,235,116,119,29,11,18,222,110,112,133,69,64,214,107,107,206,103,103,89,41,48,46,19,27,13,7,6,0,0,0,0,0,0,83,83,16,27,21,12,5,5,2,72,51,21,5,61,0,9,15
55391241,2,55391240,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
55391250,2,55391240,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
